"filename", "language", "JSON", "JSON with Comments", "TypeScript", "JavaScript", "PostCSS", "TypeScript JSX", "JavaScript JSX", "XML", "Python", "HTML", "MS SQL", "Makefile", "Perl", "Markdown", "C++", "CUDA C++", "XSL", "Ini", "C", "reStructuredText", "Properties", "comment", "blank", "total"
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\series\tests\test_order.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 126, 504
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\series\tests\test_residues.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 102
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\series\tests\test_sequences.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 76, 313
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\series\tests\test_series.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 108, 422
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\conditionset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 28, 247
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\contains.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 64
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\fancysets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 535, 153, 1524
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\add.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 80
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\comparison.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\functions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 37, 263
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\intersection.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 83, 534
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\issubset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 145
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\mul.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 80
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\power.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 108
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\handlers\union.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 148
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\ordinals.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 44, 283
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\powerset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 120
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\setexpr.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 98
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\sets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1298, 304, 2805
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_conditionset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 47, 295
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_contains.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 53
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_fancysets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 202, 1314
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_ordinals.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_powerset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 142
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_setexpr.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 61, 318
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\sets\tests\test_sets.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 375, 1754
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 61
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\_cse_diff.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 41, 292
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\combsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 13, 115
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\cse_main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 391, 137, 946
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\cse_opts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 53
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\epathtools.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 45, 353
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\fu.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 822, 221, 2113
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\gammasimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 16, 494
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\hyperexpand.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 661, 335, 2495
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\hyperexpand_doc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 19
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\powsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 63, 719
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\radsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 647, 112, 1235
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\ratsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 18, 223
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\simplify.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 797, 241, 2165
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\sqrtdenest.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 59, 679
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_combsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 76
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_cse.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 147, 762
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_cse_diff.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41, 207
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_epathtools.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 91
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_fu.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 96, 493
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_function.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 55
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_gammasimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 128
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_hyperexpand.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 192, 1064
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_powsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 62, 369
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_radsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 97, 499
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_ratsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 79
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_rewrite.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 32
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_simplify.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 214, 1094
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_sqrtdenest.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40, 205
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\tests\test_trigsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 112, 521
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\traversaltools.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 16
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\simplify\trigsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 113, 1253
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 76
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\benchmarks\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\benchmarks\bench_solvers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\bivariate.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 241, 41, 510
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\decompogen.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 14, 127
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\deutils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 13, 274
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\diophantine\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\diophantine\diophantine.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1900, 545, 3981
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\diophantine\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\diophantine\tests\test_diophantine.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 181, 1072
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\inequalities.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 115, 987
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\hypergeometric.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 40, 273
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\lie_group.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 774, 87, 1097
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\nonhomogeneous.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 28, 485
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\ode.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2230, 304, 3573
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\riccati.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 572, 82, 894
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\single.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1519, 306, 2978
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\subscheck.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245, 26, 393
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\systems.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1095, 267, 2136
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_lie_group.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35, 153
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_ode.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 158, 1106
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_riccati.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 72, 878
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_single.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 813, 31, 2903
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_subscheck.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30, 204
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\ode\tests\test_systems.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 380, 2545
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\pde.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 516, 90, 967
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\polysys.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 103, 873
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\recurr.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 597, 72, 844
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\simplex.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 625, 87, 1105
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\solvers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1992, 244, 3675
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\solveset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1965, 367, 4132
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_constantsimp.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 180
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_decompogen.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 60
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_inequalities.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 93, 501
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_numeric.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 140
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_pde.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 240
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_polysys.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 112, 463
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_recurr.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81, 296
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_simplex.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 35, 255
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_solvers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 438, 2726
"c:\Users\JayAxeil\Documents\IT\VScode\APLSys\backend\libs\sympy\solvers\tests\test_solveset.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 690, 3549
